latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,
12.970123,77.56364,918,19800,Asia/Kolkata,GMT+5:30,,,,,,,,
,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),weather_code (wmo code),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),is_day ()
2025-01-30T19:00,24.8,55,15.2,0,3,911.6,98,0.06,1.4,9.8,120,22.7,0
2025-01-30T20:00,24,58,15.3,0,1,912,49,0.05,1.25,10.2,118,23.8,0
2025-01-30T21:00,23,63,15.7,0,0,912.5,2,0.05,1.03,10.5,117,25.2,0
2025-01-30T22:00,22.2,69,16.2,0,0,912.5,7,0.03,0.83,10,118,24.8,0
2025-01-30T23:00,21.5,72,16.2,0,1,912.1,32,0.02,0.72,8.3,110,23.8,0
2025-01-31T00:00,20.8,74,16,0,1,911.4,34,0.01,0.63,7.6,115,19.1,0
2025-01-31T01:00,20,80,16.5,0,1,910.7,49,0,0.46,7.1,117,16.9,0
2025-01-31T02:00,19.1,89,17.2,0,3,910.4,92,0,0.25,8.3,112,17.6,0
2025-01-31T03:00,18.4,96,17.8,0,3,909.9,100,0,0.08,8.8,113,19.8,0
2025-01-31T04:00,18.4,99,18.2,0,3,909.9,100,0,0.02,9.6,120,23,0
2025-01-31T05:00,18.4,98,18.1,0,3,910.4,100,0,0.03,7,108,21.6,0
2025-01-31T06:00,19.1,96,18.5,0,3,911.3,100,0,0.09,8.2,119,19.8,0
2025-01-31T07:00,19.4,92,18.1,0,2,912.2,72,0.02,0.17,7.9,106,19.4,1
2025-01-31T08:00,20.9,82,17.7,0,0,913.4,15,0.11,0.45,7.7,101,22,1
2025-01-31T09:00,23.7,65,16.8,0,0,914.5,11,0.3,1.01,6.5,98,22.3,1
2025-01-31T10:00,26.6,46,14.1,0,0,914.9,0,0.48,1.87,6.4,100,23,1
2025-01-31T11:00,28.4,36,12,0,0,914.7,1,0.61,2.47,7.5,98,26.3,1
2025-01-31T12:00,29.6,33,11.7,0,2,913.8,64,0.69,2.76,8.2,105,28.4,1
2025-01-31T13:00,30.2,33,12,0,1,913,45,0.7,2.9,9.4,114,31,1
2025-01-31T14:00,30.4,33,12.4,0,1,911.9,24,0.65,2.9,9.7,114,31,1
2025-01-31T15:00,30.2,34,12.4,0,1,911,31,0.54,2.85,9.6,111,31,1
2025-01-31T16:00,29.5,35,12.6,0,1,910.4,31,0.4,2.67,10.1,107,29.5,1
2025-01-31T17:00,28.7,39,13.2,0,0,910.4,13,0.24,2.41,10.7,106,29.2,1
2025-01-31T18:00,27.2,42,13.3,0,0,910.9,9,0.11,2.08,9.1,126,26.6,0
2025-01-31T19:00,26,47,13.9,0,0,911.6,8,0.07,1.77,9.1,111,22,0
2025-01-31T20:00,25.1,50,14.1,0,0,912.2,0,0.06,1.58,8.4,109,20.5,0
2025-01-31T21:00,24.1,54,14.2,0,0,912.7,0,0.06,1.38,9.5,119,22,0
2025-01-31T22:00,22.9,63,15.4,0,0,912.6,0,0.05,1.03,10.9,124,24.8,0
2025-01-31T23:00,22.2,69,16.1,0,0,912.1,3,0.04,0.84,10.7,117,24.8,0
2025-02-01T00:00,20.9,81,17.5,0,0,911.8,1,0.02,0.48,12.5,122,28.8,0
2025-02-01T01:00,19.8,94,18.8,0,3,911.2,100,0,0.14,11.8,114,28.8,0
2025-02-01T02:00,19.4,99,19.3,0,3,910.5,100,0,0.02,12,116,28.4,0
2025-02-01T03:00,19.3,98,19.1,0,3,910.2,100,0,0.03,10.3,119,27,0
2025-02-01T04:00,19.3,96,18.7,0,3,910.3,100,0,0.09,9.9,106,23,0
2025-02-01T05:00,19.3,95,18.4,0,3,911,100,0,0.12,8.9,109,22.3,0
2025-02-01T06:00,19.8,91,18.2,0,3,911.9,100,0,0.22,7.7,120,18.7,0
2025-02-01T07:00,19.9,89,18,0,3,912.7,100,0.03,0.26,7.3,118,18.4,1
2025-02-01T08:00,21.2,81,17.7,0,1,913.6,40,0.1,0.48,8.5,115,22.7,1
2025-02-01T09:00,23.7,66,17,0,1,914.9,37,0.28,0.99,7.2,112,23.8,1
2025-02-01T10:00,26,53,15.8,0,0,915.5,3,0.45,1.57,5.8,99,23,1
2025-02-01T11:00,28.2,40,13.1,0,0,915.1,0,0.6,2.31,7.1,69,25.6,1
2025-02-01T12:00,29.3,34,11.9,0,0,914.4,0,0.68,2.69,9.5,54,31,1
2025-02-01T13:00,30.1,29,10.3,0,0,913.6,6,0.71,3.01,10.2,56,32.4,1
2025-02-01T14:00,30.4,26,8.6,0,1,912.7,24,0.67,3.23,11,58,33.5,1
2025-02-01T15:00,30.3,24,7.5,0,1,911.9,26,0.57,3.27,11.2,60,33.5,1
2025-02-01T16:00,29.6,24,6.7,0,0,911.8,9,0.43,3.15,11.4,61,33.1,1
2025-02-01T17:00,28.6,25,6.9,0,0,911.9,7,0.27,2.92,10.9,66,31.3,1
2025-02-01T18:00,27.6,33,9.7,0,0,912,5,0.11,2.49,8.6,74,28.1,0
2025-02-01T19:00,27,34,9.6,0,0,912.7,2,0.08,2.36,7.8,94,20.9,0
2025-02-01T20:00,25.8,35,9.3,0,0,913.2,1,0.06,2.15,6.5,84,18.7,0
2025-02-01T21:00,23.8,40,9.5,0,0,913.9,5,0.08,1.77,9.4,86,22,0
2025-02-01T22:00,23,46,10.6,0,0,913.9,6,0.07,1.53,10.3,88,23,0
2025-02-01T23:00,22.7,48,11.1,0,1,913.2,28,0.07,1.43,11,104,23.8,0
2025-02-02T00:00,22,51,11.3,0,3,912.8,84,0.08,1.31,12.1,101,26.3,0
2025-02-02T01:00,20.5,58,12.1,0,1,912.1,44,0.06,1,11.8,96,28.8,0
2025-02-02T02:00,19.1,72,13.9,0,3,911.4,92,0.03,0.63,11.4,97,26.3,0
2025-02-02T03:00,18.2,85,15.7,0,2,910.9,77,0.01,0.31,11.1,99,25.9,0
2025-02-02T04:00,17.8,92,16.5,0,3,911,86,0,0.17,10.1,100,25.2,0
2025-02-02T05:00,17.4,97,16.8,0,3,911.4,100,0,0.07,8.6,105,23.8,0
2025-02-02T06:00,17.6,98,17.3,0,3,912.3,100,0,0.04,6,117,16.6,0
2025-02-02T07:00,18.3,91,16.8,0,3,913.4,91,0.02,0.19,6,119,16.2,1
2025-02-02T08:00,20,79,16.2,0,1,914.3,34,0.12,0.49,5.6,115,18.7,1
2025-02-02T09:00,22.8,63,15.5,0,1,915.4,20,0.3,1.02,4.3,118,18.4,1
2025-02-02T10:00,26,41,11.9,0,1,915.6,38,0.48,1.97,4.5,92,20.2,1
2025-02-02T11:00,28.3,26,7.2,0,1,915.2,30,0.62,2.82,6.3,59,24.5,1
2025-02-02T12:00,29.7,21,5.1,0,1,914.1,22,0.7,3.28,6.9,53,26.3,1
2025-02-02T13:00,30.6,18,3.9,0,0,913.2,16,0.72,3.58,8,59,28.1,1
2025-02-02T14:00,30.9,16,2.3,0,1,912.2,22,0.69,3.74,9.7,62,31,1
2025-02-02T15:00,30.6,15,0.7,0,1,911.7,31,0.59,3.75,11,65,32.4,1
2025-02-02T16:00,29.8,15,0.7,0,1,911.3,39,0.45,3.55,11.6,68,32.4,1
2025-02-02T17:00,28.6,19,2.6,0,3,911.6,99,0.29,3.18,11.8,71,32.4,1
2025-02-02T18:00,27.6,21,3.4,0,3,911.7,92,0.12,2.91,7.9,78,28.8,0
2025-02-02T19:00,26.5,25,4.7,0,2,912.4,52,0.09,2.61,7.6,90,18.7,0
2025-02-02T20:00,25,29,5.6,0,2,912.8,74,0.08,2.25,7.8,64,19.1,0
2025-02-02T21:00,23.2,37,7.6,0,1,913.6,44,0.07,1.8,8.5,78,21.2,0
2025-02-02T22:00,22.2,41,8.4,0,0,913.3,15,0.07,1.57,9.5,89,21.6,0
2025-02-02T23:00,21.2,44,8.4,0,0,913.1,9,0.07,1.42,10.3,90,23,0
2025-02-03T00:00,20.2,48,8.8,0,0,912.6,5,0.07,1.23,11.4,86,24.8,0
2025-02-03T01:00,19,59,10.9,0,1,911.7,22,0.05,0.89,11.5,92,25.9,0
2025-02-03T02:00,18.2,71,12.9,0,3,910.9,88,0.03,0.61,10.6,94,25.6,0
2025-02-03T03:00,17.9,78,14,0,3,910.2,89,0.02,0.46,10.1,92,23,0
2025-02-03T04:00,17.5,83,14.5,0,3,910,100,0,0.35,8.3,95,21.2,0
2025-02-03T05:00,17.1,86,14.6,0,3,910.1,99,0,0.28,6.1,87,17.3,0
2025-02-03T06:00,16.9,93,15.7,0,1,910.7,37,0,0.14,6,87,14,0
2025-02-03T07:00,16.7,92,15.5,0,1,911.2,49,0.02,0.15,8.1,89,15.8,1
2025-02-03T08:00,18.7,79,15.1,0,0,912.8,18,0.12,0.45,6.5,88,19.1,1
2025-02-03T09:00,23.4,44,10.6,0,0,915.1,17,0.33,1.6,7.6,89,22.7,1
2025-02-03T10:00,26.8,17,0.1,0,1,915.5,30,0.54,2.9,10.4,90,30.6,1
2025-02-03T11:00,28.5,13,-2.1,0,2,915.2,74,0.68,3.37,11.9,93,34.2,1
2025-02-03T12:00,29.6,12,-3,0,2,914.3,52,0.75,3.65,12.6,100,36.7,1
2025-02-03T13:00,30.1,12,-2.5,0,1,913.6,23,0.76,3.76,12.6,103,36.7,1
2025-02-03T14:00,30.2,13,-1,0,2,912.9,62,0.71,3.73,12.2,104,36.7,1
2025-02-03T15:00,29.9,16,1,0,2,912.3,51,0.59,3.57,11.7,105,35.3,1
2025-02-03T16:00,29.3,18,2.7,0,2,912.2,68,0.44,3.33,11.6,103,33.5,1
2025-02-03T17:00,28.4,19,2.3,0,0,912.4,12,0.29,3.14,12.3,105,31.7,1
2025-02-03T18:00,26.6,24,4.4,0,0,913,7,0.11,2.65,8,117,27,0
2025-02-03T19:00,24.9,31,6.7,0,1,913.8,21,0.09,2.17,8.6,106,20.9,0
2025-02-03T20:00,23.6,38,8.4,0,0,914.3,14,0.07,1.82,8.4,99,21.2,0
2025-02-03T21:00,22.8,39,7.9,0,3,914.6,81,0.08,1.7,9.4,95,22,0
2025-02-03T22:00,22,42,8.4,0,3,914.6,88,0.07,1.55,9.2,97,21.6,0
2025-02-03T23:00,21.4,46,9.3,0,3,914.1,87,0.06,1.38,8.7,96,20.5,0
2025-02-04T00:00,20.7,51,10.3,0,3,913.5,91,0.06,1.18,9.5,92,20.2,0
2025-02-04T01:00,19.8,54,10.4,0,1,912.8,24,0.05,1.05,10.1,93,21.6,0
2025-02-04T02:00,19,58,10.5,0,1,912,22,0.04,0.92,9.2,92,21.2,0
2025-02-04T03:00,18.3,63,11.1,0,3,911.3,96,0.03,0.78,8.5,88,19.4,0
2025-02-04T04:00,17.8,67,11.7,0,3,911.1,87,0.02,0.67,7.6,85,17.3,0
2025-02-04T05:00,17.3,72,12.2,0,3,911.4,89,0.01,0.55,6.9,85,15.1,0
2025-02-04T06:00,16.9,73,12,0,1,911.9,49,0,0.53,5.2,84,11.9,0
2025-02-04T07:00,17.6,71,12.3,0,3,912.9,84,0.04,0.58,7,78,13.3,1
2025-02-04T08:00,20.6,59,12.4,0,3,914.7,100,0.15,0.98,5.6,84,16.6,1
2025-02-04T09:00,23.9,41,9.8,0,3,915.8,99,0.34,1.76,7.9,94,23.4,1
2025-02-04T10:00,26.8,24,4.2,0,3,916.2,100,0.52,2.69,9.5,100,28.8,1
2025-02-04T11:00,28.6,20,3.5,0,3,915.9,100,0.65,3.12,11,104,32.4,1
2025-02-04T12:00,29.7,19,3.4,0,3,915.1,100,0.72,3.4,11.7,104,34.6,1
2025-02-04T13:00,30.4,19,4.1,0,3,914.2,98,0.74,3.51,11.8,101,34.9,1
2025-02-04T14:00,30.6,19,4.6,0,3,913.4,100,0.69,3.53,12.2,99,35.6,1
2025-02-04T15:00,30.4,19,4.3,0,3,912.7,100,0.59,3.51,12.1,96,35.6,1
2025-02-04T16:00,29.8,17,2.5,0,3,912.5,97,0.45,3.47,12.8,88,34.6,1
2025-02-04T17:00,28.4,20,3.3,0,3,912.4,98,0.31,3.1,14.3,83,36,1
2025-02-04T18:00,27.1,22,3.4,0,3,912.6,100,0.15,2.8,10.9,70,32,0
2025-02-04T19:00,25.7,27,5.2,0,3,913.1,96,0.1,2.42,9,93,26.6,0
2025-02-04T20:00,24.4,31,6.3,0,3,913.6,85,0.1,2.09,10.1,107,24.5,0
2025-02-04T21:00,23.4,37,7.9,0,3,913.6,87,0.08,1.8,9,105,24.5,0
2025-02-04T22:00,22.7,41,8.7,0,3,913.4,100,0.07,1.63,8.5,102,20.5,0
2025-02-04T23:00,21.9,44,9.2,0,3,913.1,89,0.08,1.46,11.3,104,25.9,0
2025-02-05T00:00,20.8,49,9.7,0,3,912.5,90,0.07,1.25,11.2,105,27.4,0
2025-02-05T01:00,20,53,10.2,0,3,911.8,86,0.05,1.09,9.4,102,25.2,0
2025-02-05T02:00,19.2,57,10.6,0,3,911.4,94,0.04,0.95,7.9,90,21.2,0
2025-02-05T03:00,18.8,60,10.9,0,3,911.2,100,0.03,0.87,8.5,90,17.6,0
2025-02-05T04:00,18.6,62,11.3,0,2,911,64,0.03,0.8,9,95,18.7,0
2025-02-05T05:00,18.3,65,11.6,0,3,911.3,80,0.03,0.74,9.2,96,19.1,0
2025-02-05T06:00,18.1,73,13.1,0,0,911.7,0,0.02,0.57,9.9,102,20.5,0
2025-02-05T07:00,18.6,70,13.1,0,0,912.4,14,0.05,0.64,10,104,21.2,1
2025-02-05T08:00,21.1,58,12.5,0,0,913.9,3,0.16,1.06,8.1,96,21.2,1
2025-02-05T09:00,24.2,39,9.4,0,1,915.2,37,0.37,1.85,12.7,103,32.8,1
2025-02-05T10:00,26.2,33,8.9,0,0,915.2,2,0.53,2.27,13.7,101,37.1,1
2025-02-05T11:00,27.9,29,8,0,1,914.9,47,0.65,2.68,14,99,38.9,1
2025-02-05T12:00,29.1,26,7.4,0,3,914.1,94,0.72,2.99,13.9,100,39.6,1
2025-02-05T13:00,30,22,6,0,3,913.3,92,0.74,3.31,13.6,98,39.2,1
2025-02-05T14:00,30.3,19,4.4,0,3,912.1,99,0.7,3.48,13.9,93,38.9,1
2025-02-05T15:00,30.1,19,3.7,0,3,911.7,96,0.61,3.46,14.6,91,39.6,1
2025-02-05T16:00,29.3,20,4.3,0,3,911.5,93,0.47,3.25,14.4,92,39.6,1
2025-02-05T17:00,28.1,24,5.5,0,3,911.4,85,0.3,2.89,14.4,89,37.4,1
2025-02-05T18:00,26.7,29,7,0,1,911.8,27,0.15,2.5,12,76,34.6,0
2025-02-05T19:00,25.6,34,8.6,0,0,912.2,0,0.12,2.16,12.2,82,30.6,0
2025-02-05T20:00,24.6,38,9.5,0,0,912.7,0,0.09,1.91,10.7,96,29.5,0
2025-02-05T21:00,23.7,42,9.9,0,0,913.2,0,0.09,1.7,10.7,97,25.9,0
2025-02-05T22:00,22.3,46,10.1,0,0,913,0,0.08,1.46,11.5,99,27.4,0
2025-02-05T23:00,21.1,49,10.1,0,0,912.6,0,0.07,1.27,10.8,101,27.4,0
2025-02-06T00:00,20.3,52,10.2,0,0,912.1,0,0.05,1.14,9.6,98,24.8,0
2025-02-06T01:00,19.6,55,10.4,0,0,911.5,0,0.04,1.02,9,92,21.6,0
2025-02-06T02:00,19,58,10.5,0,0,910.8,0,0.04,0.92,8.8,85,19.8,0
2025-02-06T03:00,18.3,59,10.3,0,0,910.3,0,0.04,0.85,8.8,79,19.4,0
2025-02-06T04:00,17.7,60,9.8,0,0,910,0,0.04,0.81,9.3,75,19.1,0
2025-02-06T05:00,17.3,59,9.2,0,0,910.2,0,0.05,0.82,10.7,81,22,0
2025-02-06T06:00,17.6,67,11.4,0,0,910.7,0,0.03,0.66,10.5,95,23,0
2025-02-06T07:00,18,62,10.6,0,0,911.6,0,0.06,0.79,10.7,96,22,1
2025-02-06T08:00,20.5,48,9.3,0,0,913.3,0,0.17,1.24,8.5,96,22.7,1
2025-02-06T09:00,23.8,30,5.2,0,0,914.7,0,0.37,2.06,10.5,102,28.8,1
2025-02-06T10:00,26.2,21,2,0,0,915.3,0,0.54,2.7,12.3,104,33.8,1
2025-02-06T11:00,27.7,18,1.2,0,2,914.9,77,0.67,3.05,13.8,105,38.2,1
2025-02-06T12:00,28.7,19,2.4,0,2,914.3,51,0.74,3.2,13.7,107,38.9,1
2025-02-06T13:00,29.4,19,3,0,0,913.2,0,0.75,3.33,13.8,108,39.2,1
2025-02-06T14:00,29.6,18,3.1,0,0,912.1,0,0.7,3.39,13.6,105,39.2,1
2025-02-06T15:00,29.6,18,2.7,0,0,911.5,0,0.6,3.39,13.6,102,38.5,1
2025-02-06T16:00,28.9,20,3.5,0,0,911.1,0,0.46,3.2,13.9,100,37.4,1
2025-02-06T17:00,27.7,25,6.1,0,0,911.2,0,0.29,2.77,13.5,102,36.4,1
2025-02-06T18:00,26.1,35,9.4,0,0,911.6,0,0.11,2.2,9,113,31.3,0
2025-02-06T19:00,24.6,41,10.4,0,0,912.1,0,0.06,1.83,7.8,103,22,0
2025-02-06T20:00,23.5,43,10.3,0,0,912.8,0,0.05,1.65,6.7,99,19.1,0
2025-02-06T21:00,22.7,46,10.5,0,0,913.1,0,0.04,1.49,5.9,101,16.2,0
2025-02-06T22:00,21.9,49,10.7,0,0,913.2,0,0.04,1.35,7.3,106,15.5,0
2025-02-06T23:00,21,52,10.7,0,0,913,0,0.06,1.19,10,98,22.7,0
2025-02-07T00:00,20,57,11.1,0,0,912.7,0,0.04,1.02,8.7,94,22.7,0
2025-02-07T01:00,19.3,61,11.5,0,2,912,55,0.03,0.88,8.1,96,19.1,0
2025-02-07T02:00,18.6,64,11.8,0,3,911.3,84,0.03,0.76,8,98,17.6,0
2025-02-07T03:00,18.1,68,12.2,0,2,911,70,0.02,0.66,7.8,97,16.9,0
2025-02-07T04:00,17.7,72,12.6,0,2,910.9,65,0.01,0.56,7.8,97,16.2,0
2025-02-07T05:00,17.3,75,12.9,0,2,911.1,61,0.01,0.49,7,91,16.2,0
2025-02-07T06:00,17.2,76,12.9,0,2,911.9,52,0.01,0.47,7.2,94,15.5,0
2025-02-07T07:00,17.9,72,12.8,0,2,913,62,0.04,0.57,8.1,96,16.6,1
2025-02-07T08:00,20.6,57,11.9,0,1,914.8,37,0.16,1.03,6.3,97,18,1
2025-02-07T09:00,23.9,33,6.5,0,1,916.2,43,0.36,2,8.9,104,25.6,1
2025-02-07T10:00,26.3,21,2.3,0,0,916.7,2,0.54,2.69,12.7,108,34.9,1
2025-02-07T11:00,27.7,18,1.5,0,0,916.6,0,0.67,3.04,14.2,110,38.9,1
2025-02-07T12:00,28.8,18,2,0,0,916.1,0,0.74,3.25,12.9,110,39.2,1
2025-02-07T13:00,29.4,18,2.8,0,0,914.9,0,0.74,3.36,11.6,112,37.1,1
2025-02-07T14:00,29.8,18,2.7,0,0,913.8,0,0.69,3.45,11,109,34.6,1
2025-02-07T15:00,30,16,1.4,0,0,913.2,0,0.59,3.56,11.7,99,33.5,1
2025-02-07T16:00,29.3,17,1.7,0,2,912.9,63,0.46,3.38,13.2,87,34.9,1
2025-02-07T17:00,28,20,3.1,0,3,912.9,97,0.31,3.02,14.6,81,36.4,1
2025-02-07T18:00,26.2,22,3,0,0,913.4,0,0.15,2.65,10.8,79,32.4,0
2025-02-07T19:00,24.9,27,4.6,0,1,913.9,25,0.13,2.3,11.9,90,28.8,0
2025-02-07T20:00,23.8,33,6.7,0,0,914.3,1,0.11,1.96,11.2,101,29.2,0
2025-02-07T21:00,22.8,39,8.1,0,0,914.5,0,0.08,1.69,10,104,26.6,0
2025-02-07T22:00,22.1,42,8.6,0,0,914.7,0,0.09,1.54,12.1,93,27,0
2025-02-07T23:00,21.2,50,10.2,0,0,914.2,0,0.08,1.27,13,93,29.5,0
2025-02-08T00:00,20.4,56,11.2,0,0,913.6,0,0.06,1.06,10.9,97,29.2,0
2025-02-08T01:00,19.5,59,11.4,0,0,912.6,0,0.04,0.92,9.9,99,23.4,0
2025-02-08T02:00,18.7,63,11.6,0,0,911.7,0,0.03,0.8,9.4,98,21.2,0
2025-02-08T03:00,18.1,66,11.7,0,0,911.3,12,0.03,0.7,8.9,98,20.2,0
2025-02-08T04:00,17.7,68,11.8,0,0,911.2,0,0.02,0.64,8.3,94,18.7,0
2025-02-08T05:00,17.5,69,11.7,0,0,911.6,0,0.02,0.63,8.1,96,17.6,0
2025-02-08T06:00,17.5,75,13,0,0,912.3,0,0.01,0.51,7.2,94,18,0
2025-02-08T07:00,18.3,69,12.5,0,0,913.3,0,0.05,0.65,8.1,91,16.2,1
2025-02-08T08:00,21.2,53,11.1,0,0,914.9,0,0.16,1.19,6.9,97,18.7,1
2025-02-08T09:00,24.2,34,7.3,0,0,916.2,0,0.37,2,11.1,106,29.5,1
2025-02-08T10:00,26.1,31,7.5,0,0,916.6,17,0.53,2.34,13.2,104,36,1
2025-02-08T11:00,27.6,28,7.5,0,0,916.3,3,0.65,2.65,13.2,96,37.8,1
2025-02-08T12:00,28.8,26,7.6,0,0,915.4,0,0.72,2.92,13.7,91,38.9,1
2025-02-08T13:00,29.7,25,7.4,0,0,914.3,0,0.75,3.13,15.4,85,42.1,1
2025-02-08T14:00,29.8,24,7.2,0,0,913.2,0,0.7,3.17,16.1,85,43.6,1
2025-02-08T15:00,29.5,25,7.4,0,0,912.5,8,0.6,3.08,15.7,87,43.2,1
2025-02-08T16:00,28.8,27,8.2,0,0,912.3,5,0.46,2.88,15.1,91,41.4,1
2025-02-08T17:00,27.6,32,9.2,0,0,912.4,4,0.29,2.53,14.5,97,38.9,1
2025-02-08T18:00,26.1,37,10.3,0,3,912.8,99,0.14,2.13,12.6,100,34.6,0
2025-02-08T19:00,25.4,39,10.4,0,3,913.6,87,0.11,1.98,12.3,101,31,0
2025-02-08T20:00,24.6,42,10.7,0,1,914.2,44,0.1,1.8,12.3,94,29.5,0
2025-02-08T21:00,23.4,45,10.8,0,3,914.6,97,0.08,1.58,11.4,96,29.2,0
2025-02-08T22:00,22.3,49,11.2,0,3,914.7,81,0.07,1.36,11.1,98,26.6,0
2025-02-08T23:00,21.5,55,12.1,0,2,914.4,76,0.07,1.15,12.6,104,28.4,0
2025-02-09T00:00,20.5,62,12.8,0,2,914.1,65,0.04,0.93,10.1,109,29.2,0
2025-02-09T01:00,19.8,65,13,0,1,913.2,23,0.03,0.8,8.9,96,22.7,0
2025-02-09T02:00,19.1,69,13.2,0,3,912.3,82,0.02,0.69,8.7,96,19.4,0
2025-02-09T03:00,18.5,72,13.4,0,2,911.6,61,0.02,0.59,8.7,97,18.7,0
2025-02-09T04:00,18.1,75,13.5,0,2,911.2,75,0.02,0.53,8.7,94,18.4,0
2025-02-09T05:00,17.9,74,13.3,0,3,911.2,91,0.01,0.52,8.1,94,18.4,0
2025-02-09T06:00,17.9,81,14.7,0,2,911.9,67,0,0.38,7.6,97,18.7,0
2025-02-09T07:00,18.6,75,14.1,0,2,912.6,60,0.04,0.53,8.5,95,16.9,1
2025-02-09T08:00,21.5,56,12.4,0,2,914.2,62,0.17,1.12,7.3,99,20.2,1
2025-02-09T09:00,24.2,41,10,0,2,915.3,73,0.36,1.8,10.5,93,29.2,1
2025-02-09T10:00,26.2,35,9.4,0,3,915.6,87,0.53,2.23,13.5,85,37.1,1
2025-02-09T11:00,27.8,30,8.7,0,3,915.3,85,0.66,2.6,14.8,84,40.7,1
2025-02-09T12:00,29,26,7.8,0,3,914.5,94,0.74,2.94,16,82,43.2,1
2025-02-09T13:00,29.4,25,7.6,0,3,913.4,94,0.75,3.05,16.5,83,45,1
2025-02-09T14:00,29.5,26,8.1,0,3,912.4,86,0.7,3.05,15.9,87,44.6,1
2025-02-09T15:00,29.3,28,9,0,3,911.8,80,0.59,2.92,14.4,93,42.8,1
2025-02-09T16:00,28.5,31,9.7,0,3,911.6,82,0.45,2.69,14.1,94,39.2,1
2025-02-09T17:00,27.2,35,10.4,0,0,911.9,4,0.29,2.35,15.1,93,37.4,1
2025-02-09T18:00,25.8,40,11.3,0,0,912.3,1,0.13,1.98,11.9,94,36.4,0
2025-02-09T19:00,25.3,40,10.8,0,0,912.9,0,0.08,1.93,8.8,90,28.1,0
2025-02-09T20:00,24.6,44,11.5,0,0,913.7,0,0.08,1.73,10.6,88,24.1,0
2025-02-09T21:00,23,51,12.4,0,0,914,0,0.07,1.37,10.8,93,27,0
2025-02-09T22:00,21.9,58,13.2,0,0,914.2,0,0.06,1.11,11.5,98,26.6,0
2025-02-09T23:00,21,64,14,0,0,914,0,0.05,0.89,11.7,100,27.4,0
2025-02-10T00:00,20,73,14.9,0,0,913.3,2,0.03,0.64,12.1,100,27.7,0
2025-02-10T01:00,19.1,80,15.5,0,0,912.6,0,0.02,0.45,11.2,101,27.7,0
2025-02-10T02:00,18.4,84,15.6,0,0,911.9,0,0.01,0.34,9.8,103,24.8,0
2025-02-10T03:00,17.9,87,15.7,0,0,911.7,0,0,0.27,9.3,98,20.9,0
2025-02-10T04:00,17.4,89,15.6,0,0,911.4,0,0,0.21,8.8,94,19.8,0
2025-02-10T05:00,17,91,15.4,0,0,911.6,0,0,0.18,8.7,94,18.7,0
2025-02-10T06:00,17.1,98,16.9,0,3,912.8,100,0,0.03,8.1,102,19.1,0
2025-02-10T07:00,17.4,95,16.6,0,3,913.9,97,0.02,0.09,8.6,106,19.8,1
2025-02-10T08:00,19.2,82,16,0,1,915.2,29,0.12,0.4,7.9,106,22.3,1
2025-02-10T09:00,21.9,61,14.1,0,0,916.5,5,0.31,1.02,9.7,106,28.1,1
2025-02-10T10:00,24.3,42,10.6,0,0,916.9,2,0.49,1.76,10.3,96,31,1
2025-02-10T11:00,26.1,35,9.5,0,0,916.6,2,0.62,2.19,10.8,88,32.8,1
2025-02-10T12:00,27.6,29,8.1,0,0,915.7,1,0.7,2.61,11.5,82,34.6,1
2025-02-10T13:00,28.5,25,6.8,0,0,914.6,2,0.73,2.89,12.6,80,36.7,1
2025-02-10T14:00,28.8,24,6.5,0,2,913.7,74,0.68,3,13.2,78,37.8,1
2025-02-10T15:00,28.6,27,7.5,0,1,913.3,38,0.59,2.87,13.8,77,38.2,1
2025-02-10T16:00,27.8,29,8.2,0,0,912.9,13,0.44,2.64,13.6,79,38.2,1
2025-02-10T17:00,26.8,30,7.9,0,0,913.2,2,0.27,2.45,12.3,87,36,1
2025-02-10T18:00,26,35,9.2,0,0,913.2,3,0.09,2.19,6.9,95,28.8,0
2025-02-10T19:00,25,38,9.5,0,0,914.1,0,0.06,1.98,6.8,87,16.9,0
2025-02-10T20:00,23.9,43,10.6,0,0,914.7,0,0.06,1.68,7.6,86,19.4,0
2025-02-10T21:00,22.9,47,11.1,0,2,915,71,0.04,1.46,6.7,92,18.4,0
2025-02-10T22:00,21.9,52,11.5,0,3,915,84,0.05,1.27,8.3,90,19.1,0
2025-02-10T23:00,20.9,57,12.1,0,1,914.8,47,0.05,1.06,9.3,82,20.5,0
2025-02-11T00:00,20,63,12.7,0,1,914,31,0.04,0.87,9.2,84,20.2,0
2025-02-11T01:00,19.3,68,13.2,0,2,913.1,65,0.03,0.72,8.6,89,19.4,0
2025-02-11T02:00,18.5,74,13.8,0,3,912.4,92,0.01,0.55,8.3,86,18.4,0
2025-02-11T03:00,17.8,81,14.4,0,3,912,85,0.01,0.39,8.5,89,17.6,0
2025-02-11T04:00,17.1,86,14.8,0,3,911.9,81,0,0.27,8.7,94,17.6,0
2025-02-11T05:00,16.5,92,15.2,0,3,912,80,0,0.16,8.5,95,17.6,0
2025-02-11T06:00,16.5,99,16.3,0,3,913,100,0,0.02,8.7,103,21.6,0
